Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/div_GTGG Tester 3""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:55:05,2023-07-04 09:55:05,0.316s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_ellipses""))",Chrome 114.0.0.0,,,2023-07-04 09:55:05,2023-07-04 09:55:06,0.448s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Delete User""))",Chrome 114.0.0.0,,,2023-07-04 09:55:06,2023-07-04 09:55:06,0.556s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/h4_Delete User""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:55:06,2023-07-04 09:55:07,0.637s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:55:07,2023-07-04 09:55:10,3.005s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Delete""))",Chrome 114.0.0.0,,,2023-07-04 09:55:10,2023-07-04 09:55:10,0.383s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:55:10,2023-07-04 09:55:13,3.011s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/div_GPGG Partner""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:55:13,2023-07-04 09:55:14,0.317s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_ellipses""))",Chrome 114.0.0.0,,,2023-07-04 09:55:14,2023-07-04 09:55:14,0.388s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Delete User""))",Chrome 114.0.0.0,,,2023-07-04 09:55:14,2023-07-04 09:55:15,1.198s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/h4_Delete User""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:55:15,2023-07-04 09:55:16,0.693s,PASSED
delay(delay_4seconds),Chrome 114.0.0.0,,,2023-07-04 09:55:16,2023-07-04 09:55:20,4.002s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-04 09:55:20,2023-07-04 09:55:21,1.170s,PASSED
