Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""13-Income and Expense/button_UPDATE""))",Chrome 113.0.0.0,,,2023-05-10 13:22:26,2023-05-10 13:22:27,1.382s,PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-10 13:22:27,2023-05-10 13:22:29,2.022s,PASSED
"scrollToElement(findTestObject(""13-Income and Expense/button_visibility""), 0)",Chrome 113.0.0.0,,,2023-05-10 13:22:29,2023-05-10 13:22:30,0.482s,PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-10 13:22:30,2023-05-10 13:22:32,2.017s,PASSED
"scrollToElement(findTestObject(""13-Income and Expense/label_Income and Expense Report""), 0)",Chrome 113.0.0.0,,,2023-05-10 13:22:32,2023-05-10 13:22:32,0.458s,PASSED
"click(findTestObject(""13-Income and Expense/button_download2""))",Chrome 113.0.0.0,,,2023-05-10 13:22:32,2023-05-10 13:22:33,0.818s,PASSED
delay(3),Chrome 113.0.0.0,,,2023-05-10 13:22:33,2023-05-10 13:22:36,3.020s,PASSED
,,,,,,,
Test Cases/13-Income and Expense/09-Update report - Edit receipt,Chrome 113.0.0.0,,,2023-05-10 13:22:36,2023-05-10 13:23:09,32.745s,PASSED
"click(findTestObject(""13-Income and Expense/button_edit""))",Chrome 113.0.0.0,,,2023-05-10 13:22:37,2023-05-10 13:22:47,10.060s,PASSED
"click(findTestObject(""13-Income and Expense/button_CANCEL""))",Chrome 113.0.0.0,,,2023-05-10 13:22:47,2023-05-10 13:22:49,1.978s,PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-10 13:22:49,2023-05-10 13:22:51,2.030s,PASSED
"click(findTestObject(""13-Income and Expense/button_edit""))",Chrome 113.0.0.0,,,2023-05-10 13:22:51,2023-05-10 13:22:52,0.652s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/mat-dialog-container_Edit receipt Modal""))",Chrome 113.0.0.0,,,2023-05-10 13:22:52,2023-05-10 13:22:53,1.367s,PASSED
"setText(findTestObject(""13-Income and Expense/input_VendorName""), ""GG Automation Edit"")",Chrome 113.0.0.0,,,2023-05-10 13:22:53,2023-05-10 13:22:55,1.628s,PASSED
"sendKeys(findTestObject(""13-Income and Expense/input_VendorName""), Keys.chord(ESCAPE))",Chrome 113.0.0.0,,,2023-05-10 13:22:55,2023-05-10 13:22:56,0.589s,PASSED
"click(findTestObject(""13-Income and Expense/input_AccountType""))",Chrome 113.0.0.0,,,2023-05-10 13:22:56,2023-05-10 13:22:57,1.712s,PASSED
"click(findTestObject(""13-Income and Expense/mat-option_2000-Furniture and Equipment""))",Chrome 113.0.0.0,,,2023-05-10 13:22:57,2023-05-10 13:22:59,1.667s,PASSED
"setText(findTestObject(""13-Income and Expense/input_Amount""), ""40000"")",Chrome 113.0.0.0,,,2023-05-10 13:22:59,2023-05-10 13:23:01,2.346s,PASSED
"setText(findTestObject(""13-Income and Expense/input_AddANote""), ""Receipt Note Edit"")",Chrome 113.0.0.0,,,2023-05-10 13:23:01,2023-05-10 13:23:03,1.598s,PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-10 13:23:03,2023-05-10 13:23:05,2.052s,PASSED
"click(findTestObject(""13-Income and Expense/button_UPDATE2""))",Chrome 113.0.0.0,,,2023-05-10 13:23:05,2023-05-10 13:23:06,0.778s,PASSED
delay(3),Chrome 113.0.0.0,,,2023-05-10 13:23:06,2023-05-10 13:23:09,3.035s,PASSED
,,,,,,,
Test Cases/13-Income and Expense/10-Update report - Delete receipt,Chrome 113.0.0.0,,,2023-05-10 13:23:09,2023-05-10 13:23:27,18.479s,PASSED
"click(findTestObject(""13-Income and Expense/button_delete_forever""))",Chrome 113.0.0.0,,,2023-05-10 13:23:11,2023-05-10 13:23:11,0.863s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/mat-dialog-container_ReceiptDeleteConfirmationModal""))",Chrome 113.0.0.0,,,2023-05-10 13:23:11,2023-05-10 13:23:12,0.942s,PASSED
"click(findTestObject(""13-Income and Expense/button_No""))",Chrome 113.0.0.0,,,2023-05-10 13:23:12,2023-05-10 13:23:13,0.585s,PASSED
delay(3),Chrome 113.0.0.0,,,2023-05-10 13:23:13,2023-05-10 13:23:16,3.013s,PASSED
"click(findTestObject(""13-Income and Expense/button_delete_forever""))",Chrome 113.0.0.0,,,2023-05-10 13:23:16,2023-05-10 13:23:18,2.082s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/mat-dialog-container_ReceiptDeleteConfirmationModal""))",Chrome 113.0.0.0,,,2023-05-10 13:23:18,2023-05-10 13:23:19,0.958s,PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-10 13:23:19,2023-05-10 13:23:21,2.019s,PASSED
"click(findTestObject(""13-Income and Expense/button_Yes""))",Chrome 113.0.0.0,,,2023-05-10 13:23:21,2023-05-10 13:23:22,0.560s,PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-10 13:23:22,2023-05-10 13:23:24,2.014s,PASSED
"click(findTestObject(""13-Income and Expense/button_BACK""))",Chrome 113.0.0.0,,,2023-05-10 13:23:24,2023-05-10 13:23:24,0.877s,PASSED
delay(3),Chrome 113.0.0.0,,,2023-05-10 13:23:24,2023-05-10 13:23:27,3.017s,PASSED
,,,,,,,
Test Cases/13-Income and Expense/11-Settings,Chrome 113.0.0.0,,,2023-05-10 13:23:28,2023-05-10 13:23:49,21.417s,PASSED
"click(findTestObject(""13-Income and Expense/button_settings""))",Chrome 113.0.0.0,,,2023-05-10 13:23:29,2023-05-10 13:23:30,1.065s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/mat-dialog-container_Edit CompanyModal""))",Chrome 113.0.0.0,,,2023-05-10 13:23:30,2023-05-10 13:23:31,1.629s,PASSED
"click(findTestObject(""13-Income and Expense/button_CANCEL""))",Chrome 113.0.0.0,,,2023-05-10 13:23:31,2023-05-10 13:23:32,0.557s,PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-10 13:23:32,2023-05-10 13:23:34,2.023s,PASSED
"click(findTestObject(""13-Income and Expense/button_settings""))",Chrome 113.0.0.0,,,2023-05-10 13:23:34,2023-05-10 13:23:34,0.505s,PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-10 13:23:34,2023-05-10 13:23:37,2.009s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/mat-dialog-container_Edit CompanyModal""))",Chrome 113.0.0.0,,,2023-05-10 13:23:37,2023-05-10 13:23:37,0.697s,PASSED
"setText(findTestObject(""13-Income and Expense/input_CompanyName""), ""Automation Company Edit"")",Chrome 113.0.0.0,,,2023-05-10 13:23:37,2023-05-10 13:23:39,1.508s,PASSED
"click(findTestObject(""13-Income and Expense/dropdown_CompanyType""))",Chrome 113.0.0.0,,,2023-05-10 13:23:39,2023-05-10 13:23:39,0.568s,PASSED
"scrollToElement(findTestObject(""13-Income and Expense/mat-option_Other General Business""), 0)",Chrome 113.0.0.0,,,2023-05-10 13:23:39,2023-05-10 13:23:40,0.607s,PASSED
"click(findTestObject(""13-Income and Expense/mat-option_Other General Business""))",Chrome 113.0.0.0,,,2023-05-10 13:23:40,2023-05-10 13:23:40,0.499s,PASSED
"click(findTestObject(""13-Income and Expense/dropdown_ChoosingDate""))",Chrome 113.0.0.0,,,2023-05-10 13:23:40,2023-05-10 13:23:42,1.139s,PASSED
"click(findTestObject(""13-Income and Expense/mat-option_End of December""))",Chrome 113.0.0.0,,,2023-05-10 13:23:42,2023-05-10 13:23:42,0.727s,PASSED
delay(3),Chrome 113.0.0.0,,,2023-05-10 13:23:42,2023-05-10 13:23:45,3.020s,PASSED
"click(findTestObject(""13-Income and Expense/button_UPDATE3""))",Chrome 113.0.0.0,,,2023-05-10 13:23:45,2023-05-10 13:23:46,0.704s,PASSED
delay(3),Chrome 113.0.0.0,,,2023-05-10 13:23:46,2023-05-10 13:23:49,3.017s,PASSED
,,,,,,,
Test Cases/13-Income and Expense/12-Delete company,Chrome 113.0.0.0,,,2023-05-10 13:23:49,2023-05-10 13:23:58,9.055s,PASSED
"click(findTestObject(""13-Income and Expense/button_delete""))",Chrome 113.0.0.0,,,2023-05-10 13:23:50,2023-05-10 13:23:51,0.573s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/mat-dialog-container_CompanyDeleteConfimationModal""))",Chrome 113.0.0.0,,,2023-05-10 13:23:51,2023-05-10 13:23:52,1.012s,PASSED
"click(findTestObject(""13-Income and Expense/button_Yes""))",Chrome 113.0.0.0,,,2023-05-10 13:23:52,2023-05-10 13:23:53,0.832s,PASSED
delay(3),Chrome 113.0.0.0,,,2023-05-10 13:23:53,2023-05-10 13:23:56,3.018s,PASSED
closeBrowser(STOP_ON_FAILURE),Chrome 113.0.0.0,,,2023-05-10 13:23:56,2023-05-10 13:23:58,2.387s,PASSED
